pid,year,jbsect1,jbhrs1,age,e1,spelldur1,logw1,jbsect2,jbhrs2,j2u,j2j,u2j,e2,logw2,sex,educ,nonwhite
12654639,1992,1,35,34,1,3.6493151,6.1765919,1,35,1,0,0,0,6.2424779,0,1,0
12655716,1995,-8,-8,55,0,40.142467,,-8,-8,0,0,1,0,,1,1,0
12655759,2003,1,27,58,1,131.70412,5.8452172,,,0,0,0,,,0,1,0
12660191,1994,3,44,47,1,22.619179,7.645103,,,0,0,0,,,1,2,0
12664677,2003,2,36,42,1,131.73698,7.262373,,,0,0,0,,,0,1,0
12666947,1994,1,10,53,1,22.356165,5.1654649,,,0,0,0,,,0,1,0
12666971,1992,1,37,27,1,10.652055,6.9300323,1,42,0,1,0,1,6.9050689,1,2,0
12668036,2003,1,39,41,1,131.47397,7.2743592,,,0,0,0,,,1,1,0
12671398,2003,1,37,56,1,131.83562,7.5834246,,,0,0,0,,,1,1,0
12671428,2003,1,37,55,1,131.96712,6.9364076,,,0,0,0,,,0,1,0
12675873,1993,1,30,35,1,19.463015,7.0869613,1,55,0,1,0,1,7.4197474,1,2,0
12676993,1992,1,-8,38,0,.032876711,,,,0,0,0,,,1,2,0
12678112,2003,1,35,43,1,132.39452,6.8675199,,,0,0,0,,,1,3,1
12680346,2000,1,37,38,1,105.00822,7.565815,1,40,0,1,0,1,,1,2,0
12684821,1997,1,39,40,1,64.175339,6.7432308,1,38,0,1,0,1,6.8050094,0,1,0
12688193,1993,1,28,39,1,24.558905,6.0974936,1,20,0,1,0,1,5.7592206,0,1,0
12690422,1996,1,37,49,1,47.638355,7.1623974,,,0,0,0,,,1,2,0
12694908,1992,1,40,39,1,10.586302,5.4447265,3,22,0,1,0,1,5.9936018,0,1,0
12694932,1993,7,0,40,1,12.657535,7.110219,1,40,0,1,0,1,7.0551043,1,1,0
12699381,1993,1,0,37,1,14.00548,7.2126837,3,99,0,1,0,1,6.2876124,0,1,0
12699411,1992,6,39,44,1,3.6164384,6.8205495,1,43,0,1,0,1,6.4247994,1,2,0
12701653,2000,1,40,34,1,96.854797,6.882421,1,37,0,1,0,1,7.0951524,0,1,0
12703893,1992,1,38,34,1,7.4301372,7.1342072,1,38,0,1,0,1,7.0625529,1,2,0
12716189,1994,1,39,53,1,23.638355,6.8632479,,,0,0,0,,,1,1,1
12716219,1998,1,37,39,1,74.268494,6.7374177,,,0,0,0,,,0,1,1
12724041,2001,1,22,51,1,108.09863,5.9740615,,,0,0,0,,,0,2,0
12728497,1998,1,40,45,1,72.427399,6.1630144,,,0,0,0,,,1,1,1
12728527,1992,1,30,37,1,2.0383561,6.4145579,1,-8,1,0,0,0,,0,1,1
12755362,1993,1,20,39,1,21.895891,5.5780516,1,-8,1,0,0,0,,0,1,0
12758728,2002,3,37,40,1,122.03835,6.5372391,,,0,0,0,,,0,1,0
12758752,1993,1,36,31,1,23.934246,6.9895139,4,36,0,1,0,1,6.2950473,1,1,0
12760951,1994,1,40,37,1,24.526028,7.40026,,,0,0,0,,,1,1,0
12760986,1997,1,25,39,1,62.268494,6.1656585,4,37,0,1,0,1,6.4212475,0,1,0
12767689,1995,1,37,49,1,45.863014,7.5988836,1,36,0,1,0,1,7.7288752,1,1,0
12769959,2003,1,37,40,1,131.37534,7.2828126,,,0,0,0,,,1,1,0
12777757,1994,1,37,43,1,25.084932,7.2449822,1,37,0,1,0,1,7.2246532,1,2,0
12778877,2003,1,47,45,1,132.65753,7.1710734,,,0,0,0,,,1,1,0
12782238,1998,1,37,40,1,71.802742,7.8085532,,,0,0,0,,,1,1,0
12783382,1994,5,35,59,1,27.221918,6.9647875,4,37,0,1,0,1,6.7983937,0,1,0
12785229,1999,2,36,35,1,86.89315,7.375937,3,35,0,1,0,1,7.6208668,0,3,0
12785598,2003,2,36,41,1,131.76987,7.5655131,,,0,0,0,,,1,2,0
12785628,2003,1,20,39,1,131.63835,6.9716759,,,0,0,0,,,0,2,0
12788988,2003,4,32,56,1,132.1315,7.0395827,,,0,0,0,,,0,1,0
12792306,2003,1,40,56,1,130.38904,6.0876503,,,0,0,0,,,1,1,0
12795666,2000,8,0,49,1,106.32329,7.7008629,4,60,0,1,0,1,7.8599334,1,3,0
12795704,2003,3,-1,55,1,132.82191,7.3766565,,,0,0,0,,,0,3,0
12796786,1997,4,20,47,1,60.526028,6.8559756,,,0,0,0,,,0,1,0
12799092,2003,3,39,46,1,131.80273,6.633153,,,0,0,0,,,1,2,0
12803502,2003,6,17,61,1,132,6.1725726,,,0,0,0,,,0,1,0
12805742,1993,1,44,52,1,14.10411,7.0347004,1,40,1,0,0,0,6.6047087,1,1,0
12805777,1992,6,15,46,1,12.19726,5.3995247,6,-8,1,0,0,0,,0,1,0
12809101,1999,1,0,46,1,86.9589,7.4680295,,,0,0,0,,,1,1,0
12809136,1992,1,37,37,1,7.660274,7.0084491,3,35,0,1,0,1,6.4704099,0,2,0
12820296,1992,1,36,32,1,2.49863,6.2971897,4,37,0,1,0,1,6.857718,1,1,0
12833738,1999,7,48,46,1,92.778084,7.4530072,-8,-8,0,1,0,1,,1,3,0
12841579,1997,2,39,61,1,59.736988,6.5465822,,,0,0,0,,,1,1,0
12846058,2003,8,40,43,1,131.63835,7.2640553,,,0,0,0,,,1,3,0
12848298,2000,1,60,61,1,95.638359,7.3654618,,,0,0,0,,,1,1,0
12850527,1992,1,47,30,1,.032876711,7.2586007,1,47,0,1,0,1,7.048954,1,1,0
12857289,1995,4,40,42,1,43.035618,6.927928,4,40,0,1,0,1,7.1394706,0,1,0
12862843,1992,1,-8,33,0,.032876711,,3,15,0,0,1,1,5.5493307,0,2,0
12875198,2003,1,38,41,1,132.46028,7.319231,,,0,0,0,,,1,1,0
12886351,1992,3,37,48,1,.92054796,7.2083154,3,37,0,1,0,1,7.2691236,1,3,0
12891983,1994,1,11,45,1,35.21096,5.2620888,1,35,0,1,0,1,6.7976241,0,1,0
12902039,2003,3,40,39,1,131.37534,7.49968,,,0,0,0,,,1,1,0
12904279,2001,1,38,54,1,107.83562,7.0946903,,,0,0,0,,,1,1,0
12908746,2003,3,78,43,1,132.92055,7.8804922,,,0,0,0,,,1,1,0
12912107,1995,1,35,51,1,36.065754,7.3141708,,,0,0,0,,,0,2,0
12913227,2003,3,40,43,1,125.68767,7.4651785,,,0,0,0,,,1,1,0
12923338,1994,1,38,56,1,24.558905,6.830483,,,0,0,0,,,1,1,0
12937851,1994,1,35,47,1,34.5863,7.0236955,-8,-8,1,0,0,0,,0,1,0
12943452,1993,1,37,53,1,21.468493,7.0379376,1,-8,1,0,0,0,,1,1,0
12958018,2002,-8,-8,48,0,121.47945,,1,37,0,0,1,1,7.805131,1,1,0
12958042,2003,1,20,47,1,132.19727,5.9342985,,,0,0,0,,,0,1,0
12960241,2003,1,35,45,1,131.76987,7.6604891,,,0,0,0,,,1,2,0
12971502,1993,1,38,28,1,12.591781,6.8334289,1,38,0,1,0,1,7.3812375,1,3,0
12989363,1992,-8,-8,28,0,.032876711,,1,15,0,0,1,1,,1,1,0
12990477,2003,1,42,55,1,132.5589,7.0763941,,,0,0,0,,,1,1,0
12990507,1993,3,22,46,1,20.252054,6.1166306,4,37,0,1,0,1,6.6456308,0,1,0
12992747,2003,1,25,42,1,132.16438,6.4464183,,,0,0,0,,,0,1,0
13001671,2003,1,40,51,1,132.16438,7.3867655,,,0,0,0,,,1,1,0
13002791,1993,1,60,46,1,17.819178,7.0103598,1,45,0,1,0,1,7.6609488,1,1,0
13002821,2003,1,10,57,1,130.61917,5.5516849,,,0,0,0,,,0,1,0
13006169,1995,1,40,34,1,38.038357,7.1542587,1,48,0,1,0,1,7.0535173,1,1,0
13025198,1998,2,37,51,1,71.506851,7.5111599,,,0,0,0,,,1,3,1
13025228,1992,6,31,38,1,3.5178082,6.7664824,6,37,0,1,0,1,6.8563519,0,3,0
13029673,1999,1,39,64,1,92.646576,6.8570395,1,38,0,1,0,1,6.4702697,1,1,0
13029703,1997,1,35,61,1,65.589043,6.4207363,-8,-8,0,1,0,0,,0,1,0
13033069,2003,4,31,54,1,130.94795,6.4022226,,,0,0,0,,,0,1,0
13034146,1992,6,15,39,1,10.684932,5.296483,3,30,0,1,0,1,6.3798151,0,2,0
13034189,2003,1,35,50,1,131.17809,7.65729,,,0,0,0,,,1,2,0
13035266,1996,1,39,34,1,51.517807,7.0377774,1,35,0,1,0,1,6.9862332,1,1,0
13040863,2003,3,40,44,1,133.84109,7.5433431,,,0,0,0,,,1,1,0
13043102,1998,1,35,49,1,80.646576,6.4087577,-8,-8,1,0,0,0,,1,1,0
13044257,1992,1,12,28,1,11.309589,5.5885382,1,12,0,1,0,1,5.4214973,0,1,0
13053183,1993,1,37,53,1,22.619179,6.635241,1,-8,1,0,0,0,,0,1,0
13053213,1992,1,37,52,1,4.5698628,6.9671531,1,37,1,0,0,0,7.2518945,1,1,0
13071092,2002,1,37,54,1,124.43835,7.2366619,1,24,0,1,0,1,5.9862728,1,1,0
13071122,2002,-8,-8,52,0,119.90137,,,,0,0,0,,,0,1,0
13072277,1999,1,39,36,1,85.906853,6.911077,1,39,1,0,0,0,6.7094989,1,1,0
13075608,1993,1,25,49,1,19.430138,6.0515523,1,12,1,0,0,0,5.5582252,0,1,0
13082299,2003,1,36,42,1,131.73698,7.2600789,,,0,0,0,,,1,1,0
13083406,1998,1,37,39,1,71.671234,7.6764479,,,0,0,0,,,1,3,0
13090151,2003,1,45,42,1,131.80273,7.7305698,,,0,0,0,,,1,1,0
13097962,2003,2,37,57,1,132.1315,7.4244351,,,0,0,0,,,1,1,0
13099116,1996,1,35,45,1,54.542465,7.7621808,-8,-8,1,0,0,0,,1,2,0
13100203,1993,1,60,33,1,23.309589,7.6064334,1,55,0,1,0,1,7.0551043,1,2,0
13102443,1992,5,37,55,1,6.2794518,7.6018043,1,21,0,1,0,1,6.1632047,1,1,0
13102478,1994,4,25,54,1,32.284931,6.1666751,1,10,0,1,0,1,5.7256536,0,1,0
13103563,1998,1,28,64,1,80.31781,6.1310406,1,20,0,1,0,1,5.9111729,0,1,0
13105809,2003,1,50,51,1,132.06575,7.5254707,,,0,0,0,,,0,3,0
13105833,2003,1,37,49,1,131.96712,7.3760638,,,0,0,0,,,1,2,0
13106953,2003,1,30,43,1,131.63835,6.0405388,,,0,0,0,,,0,1,0
13111426,1998,1,37,36,1,70.947945,7.8067255,,,0,0,0,,,0,2,0
13114042,1995,3,55,55,1,38.104111,6.8641276,,,0,0,0,,,0,3,0
13114751,1993,1,35,40,1,19.463015,7.6125221,1,-8,1,0,0,0,,1,2,0
13114786,2002,3,37,45,1,129.79726,6.31635,4,35,0,1,0,1,7.1824374,0,1,0
13118129,1994,3,40,47,1,36.164383,7.4101267,3,9,0,1,0,1,6.4409494,0,3,0
13118153,1993,1,40,46,1,22.027397,7.4306684,1,-8,1,0,0,0,,1,2,0
13122592,1995,3,12,48,1,39.747944,5.2446842,4,30,0,1,0,1,6.2831101,0,1,0
13125958,1999,2,37,59,1,93.139725,7.2992721,1,37,0,1,0,1,6.8861742,1,1,0
13129317,1993,3,15,39,1,23.243835,6.5026011,3,-8,1,0,0,0,,0,1,0
13132679,2003,1,0,65,1,131.67123,7.2513952,,,0,0,0,,,1,1,0
13141651,2003,4,20,61,1,133.08493,6.273138,,,0,0,0,,,0,1,0
13142747,1992,1,37,42,1,1.7424657,7.9014626,1,37,0,1,0,1,7.8827519,1,3,0
13143867,1995,1,40,46,1,39.550686,6.0318933,1,15,0,1,0,1,5.8528976,0,1,0
13151703,1992,1,37,34,0,.032876711,,,,0,0,0,,,1,3,0
13156187,1994,4,37,59,1,26.20274,7.5764952,,,0,0,0,,,1,3,0
13158481,2003,7,37,51,1,132.78905,7.1267486,,,0,0,0,,,1,2,0
13159542,1993,2,45,39,1,19.200001,7.3967943,1,35,0,1,0,1,7.4197474,1,2,0
13159577,1998,3,25,43,1,82.717812,5.7557893,6,38,0,1,0,1,6.6934752,0,1,0
13171852,1992,1,37,28,1,8.5150681,6.7256479,1,-8,1,0,0,0,,0,1,0
13178571,1999,1,39,55,1,89.753426,6.8932662,-8,-8,1,0,0,0,,1,1,0
13181998,1998,7,39,40,1,80.153427,6.7218275,7,42,0,1,0,1,6.9558392,1,1,0
13192019,1993,1,37,39,1,21.99452,6.2023439,1,37,0,1,0,1,6.8703661,0,1,0
13192043,1995,1,40,40,1,45.468494,7.4254298,-8,-8,1,0,0,0,,1,1,0
13193139,2003,1,40,44,1,131.70412,7.1364431,,,0,0,0,,,1,2,0
13195379,1993,3,39,44,1,16.668493,6.4852529,1,39,0,1,0,1,6.4525981,1,1,0
13195409,1996,4,19,47,1,49.117809,6.4838686,1,37,0,1,0,1,7.0653429,0,1,0
13198726,2003,1,35,46,1,131.8685,7.8966279,,,0,0,0,,,1,1,0
13199846,1997,1,37,46,1,59.506851,7.6084456,,,0,0,0,,,1,3,0
13200992,1998,1,37,55,1,72.361641,7.691925,,,0,0,0,,,1,3,0
13204327,1996,2,37,50,1,52.799999,6.5965638,1,95,0,1,0,1,7.6558046,0,2,0
13207741,1993,1,36,28,1,22.684931,6.293941,1,40,0,1,0,1,6.7834001,1,1,0
13211072,2003,1,38,43,1,134.53151,7.3136749,,,0,0,0,,,1,3,1
13212168,1992,1,-8,38,0,.032876711,,,,0,0,0,,,1,1,0
13212192,1992,1,30,33,1,.032876711,7.1411004,4,37,0,1,0,1,7.3047719,0,1,0
13223399,2000,1,40,46,1,101.95068,7.0780349,1,40,0,1,0,1,7.3893347,0,1,0
13228951,1999,1,40,44,1,89.852058,7.0941014,1,40,0,1,0,1,7.200171,1,1,0
13232312,2003,8,70,56,1,131.24384,7.9177895,,,0,0,0,,,1,1,0
13233432,1996,1,37,42,1,50.005478,7.0468087,,,0,0,0,,,0,3,0
13237918,2003,1,36,50,1,131.50685,7.3325033,,,0,0,0,,,1,2,0
13237942,2003,1,25,44,1,131.50685,5.7964931,,,0,0,0,,,0,1,0
13239031,2003,4,21,46,1,131.21095,6.0087781,,,0,0,0,,,0,1,0
13239066,2003,2,40,46,1,131.21095,7.5501156,,,0,0,0,,,1,2,0
13240153,2003,1,39,46,1,131.93425,7.0790296,,,0,0,0,,,1,1,0
13240188,1996,1,28,38,1,58.652054,5.8178329,1,25,0,1,0,1,6.402204,0,1,0
13241273,1994,1,42,49,1,31.364384,7.1535907,1,37,0,1,0,1,7.0705314,1,1,0
13242393,1994,1,37,50,1,30.378082,7.1840863,-8,-8,1,0,0,0,,1,1,0
13244639,1992,1,38,52,1,11.342465,6.883975,1,-8,1,0,0,0,,1,1,0
13245759,1993,7,-9,32,1,11.934247,7.246614,1,0,0,1,0,1,7.6018777,1,1,0
13249118,1994,1,46,53,1,24.986301,6.6887517,,,0,0,0,,,1,1,0
13251341,2000,1,39,55,1,101.68767,7.0855565,1,40,1,0,0,0,6.6605306,1,2,0
13269267,1998,1,50,38,1,75.813698,6.5896673,1,35,0,1,0,1,6.6340723,0,3,0
13269321,1992,1,36,27,1,7.3972602,7.6488714,1,40,0,1,0,1,7.549499,1,2,0
13274899,1992,-8,-8,28,0,.032876711,,,,0,0,0,,,0,1,0
13289446,1992,1,40,34,1,10.060274,6.2816854,1,40,0,1,0,1,6.6274261,1,1,0
13302841,1993,-8,-8,47,0,22.421917,,-8,-8,0,0,1,0,,0,1,0
13317431,2003,3,35,54,1,132.88766,7.2726178,,,0,0,0,,,0,3,0
13318551,2003,4,14,51,1,132.8548,6.7063608,,,0,0,0,,,0,1,0
13339796,1993,1,48,37,1,19.364384,7.0178599,1,40,0,1,0,1,6.6980405,1,1,0
13344307,1993,1,37,46,1,18.838356,7.2364917,1,37,1,0,0,0,6.636797,1,2,0
13349872,1992,1,39,51,1,2.958904,6.6607637,1,40,1,0,0,0,6.6611881,1,2,0
13355473,2000,1,38,51,1,101.62192,6.2615252,1,40,1,0,0,0,6.209156,0,1,0
13355562,1992,1,39,26,1,.26301369,6.5476489,1,20,1,0,0,0,5.8141623,1,1,0
13357719,1994,1,0,37,1,30.246574,7.5581751,1,40,0,1,0,1,,1,3,0
13357743,1992,1,55,29,1,7.2328768,7.5041203,1,50,1,0,0,0,7.7726426,0,2,0
13358839,1995,3,37,45,1,41.424656,7.8272066,3,38,0,1,0,1,,1,2,0
13363301,1994,1,70,41,1,34.882191,7.664155,1,40,0,1,0,1,7.4713383,1,2,0
13364421,2003,3,37,43,1,131.96712,7.423111,,,0,0,0,,,1,3,0
13372262,1992,1,35,52,1,9.8958902,6.9515777,1,-8,1,0,0,0,,1,2,0
13375628,2003,1,24,54,1,132.52603,6.7002692,,,0,0,0,,,0,1,0
13380109,2002,1,39,61,1,131.96712,6.61549,-8,-8,1,0,0,0,,1,1,0
13381229,1995,6,38,57,1,36.164383,6.6275425,,,0,0,0,,,1,1,0
13391291,1997,-8,-8,45,0,71.243835,,3,8,0,0,1,1,6.373457,1,3,0
13395807,1993,8,35,35,1,19.824657,5.426393,1,20,1,0,0,0,6.1772647,0,1,0
13396897,1992,1,55,54,1,6.5424657,6.4922504,1,38,0,1,0,1,5.9373102,1,2,0
13396927,2003,1,10,61,1,131.11234,5.3575397,,,0,0,0,,,0,1,0
13399136,1997,1,39,35,1,60.526028,6.7235723,1,40,0,1,0,1,6.6897192,1,2,0
13408151,2003,1,38,41,1,131.4411,6.5298743,,,0,0,0,,,1,1,0
13411489,2003,1,37,59,1,129.40274,6.71141,,,0,0,0,,,1,2,0
13414801,2003,1,40,52,1,131.67123,6.6321301,,,0,0,0,,,1,1,0
13419293,2003,3,40,49,1,132,7.6561079,,,0,0,0,,,1,1,0
13421522,1994,1,90,30,1,27.813698,7.2579689,1,65,0,1,0,1,7.595901,1,2,0
13422677,1993,1,16,47,1,17.556164,5.3137245,1,10,0,1,0,1,5.7225285,0,1,0
13422707,1997,1,24,32,1,61.380821,6.0652733,1,40,0,1,0,1,6.7013021,1,1,0
13427121,2003,1,39,49,1,134.39999,6.8587832,,,0,0,0,,,0,1,0
13434969,1994,1,0,52,1,22.882193,7.4222951,,,0,0,0,,,1,1,0
13440586,1992,1,16,47,1,11.441096,6.1666965,1,-8,1,0,0,0,,0,1,0
13454749,1996,2,37,32,1,52.734245,6.5915656,2,37,0,1,0,1,6.6873846,1,1,0
13457357,1993,1,48,52,1,13.939726,6.5339274,1,-8,1,0,0,0,,1,1,0
13479741,1993,1,44,57,1,24.953424,6.6432681,1,63,0,1,0,1,6.9504542,1,1,0
13479776,1994,1,36,56,1,34.849316,6.3350677,-8,-8,1,0,0,0,,0,1,0
13479806,1992,1,53,26,1,3.1561644,6.8763924,1,39,0,1,0,1,6.2969661,1,2,0
13486462,1992,1,20,39,1,5.0630136,5.7389045,1,19,0,1,0,1,5.964797,0,1,0
13493183,2003,1,39,52,1,132.06575,6.9411559,,,0,0,0,,,0,1,0
13494333,1999,4,38,50,1,89.687668,6.4865174,,,0,0,0,,,0,1,0
13498789,2000,1,39,56,1,99.978081,6.865551,1,40,1,0,0,0,6.8399992,1,1,0
13498819,1994,4,15,49,1,32.580822,5.3362164,3,20,0,1,0,1,6.0308089,0,1,0
13503251,2002,1,37,47,1,122.76164,6.5992322,-8,-8,1,0,0,0,,1,1,0
13517066,1998,1,40,41,1,75.156166,7.2719412,1,45,1,0,0,0,6.9816766,1,1,0
13522299,1994,1,25,60,1,23.671232,6.2614212,,,0,0,0,,,0,1,0
13523406,1994,1,38,46,1,29.424658,6.4395189,1,37,0,1,0,1,7.0752673,0,1,0
13526766,2003,2,40,44,1,132.29588,7.1606064,,,0,0,0,,,1,1,0
13532367,2003,6,60,47,1,133.31506,6.8115206,,,0,0,0,,,0,3,0
13544683,1993,1,39,46,1,21.369864,6.7898602,1,20,0,1,0,1,6.4681172,1,1,0
13551426,1993,1,-1,28,1,15.649315,6.8686771,1,-8,1,0,0,0,,1,1,0
13555871,1996,3,37,41,1,45.863014,6.9440308,,,0,0,0,,,0,1,0
13557025,2003,1,43,45,1,130.0274,7.1767688,,,0,0,0,,,1,1,0
13559249,1999,1,35,53,1,90.147942,6.7189198,-8,-8,1,0,0,0,,1,1,0
13559273,1993,1,35,33,1,13.249315,6.8174176,1,17,1,0,0,0,5.9056196,0,1,0
13562622,2003,3,40,41,1,131.63835,7.5597396,,,0,0,0,,,1,2,0
13568221,1995,1,38,53,1,37.315067,6.4437671,,,0,0,0,,,0,1,0
13569317,2003,3,37,46,1,131.90137,6.8628149,,,0,0,0,,,1,1,0
13569341,2003,1,38,41,1,132.16438,5.7261934,,,0,0,0,,,0,1,0
13573799,1996,1,37,35,1,47.309589,6.3421612,,,0,0,0,,,0,1,0
13577158,1994,1,35,38,1,29.457535,7.4127851,1,35,1,0,0,0,6.5491629,1,1,0
13578308,1996,1,40,32,1,46.389042,6.6144204,,,0,0,0,,,1,1,0
13580507,1994,6,37,46,1,23.506849,7.072577,,,0,0,0,,,0,1,0
13583891,2003,1,40,48,1,132.62466,7.3484464,,,0,0,0,,,0,1,0
13584987,2003,1,36,45,1,131.27672,7.2657871,,,0,0,0,,,1,1,0
13591703,1995,1,35,29,1,42.443836,7.4520202,1,37,0,1,0,1,7.5470152,1,2,0
13593943,2003,4,8,61,1,130.94795,6.2739568,,,0,0,0,,,0,1,0
13595091,1997,1,39,50,1,59.375343,6.647994,,,0,0,0,,,0,1,0
13597302,1993,1,35,49,1,19.528767,6.8323889,1,12,0,1,0,1,5.1964355,1,1,0
13598457,1994,1,20,48,1,29.917809,6.4446521,-8,-8,1,0,0,0,,0,1,0
13600656,1994,1,35,42,1,33.632877,7.1956577,1,0,0,1,0,1,6.0348239,1,2,0
13604015,2000,1,26,43,1,103.98904,5.5611572,1,38,0,1,0,1,6.6033721,0,1,0
13605178,2003,6,5,61,1,130.98082,5.6396317,,,0,0,0,,,0,1,0
13615289,1997,1,39,38,1,59.441097,6.1034827,,,0,0,0,,,0,1,0
13618601,2000,1,39,54,1,100.89863,6.6217723,1,40,0,1,0,1,6.9353094,1,1,0
13623052,1994,3,40,41,1,19.693151,6.1287065,,,0,0,0,,,0,1,0
13625292,1994,1,37,43,1,27.320547,7.0461054,,,0,0,0,,,1,1,0
13625322,1994,1,16,42,1,27.320547,5.5286798,,,0,0,0,,,0,1,0
13626442,1992,-8,15,36,1,9.8630133,5.189065,1,16,0,1,0,1,5.2853651,0,1,0
13627538,2003,1,24,63,1,131.63835,7.7478681,,,0,0,0,,,1,3,0
13627562,2003,4,37,56,1,132.09863,7.1037736,,,0,0,0,,,0,1,0
13632043,2003,1,36,44,1,132.4274,6.3524604,,,0,0,0,,,1,1,0
13634283,1996,3,40,56,0,60.953426,,3,-1,0,0,1,1,,0,3,0
13644327,1992,-8,-8,43,0,.32876712,,1,50,0,0,1,1,6.9313083,1,1,0
13645471,2003,1,28,63,1,132.4274,7.1277466,,,0,0,0,,,1,1,0
13648802,1995,1,27,47,1,42.082191,5.3438258,1,24,0,1,0,1,,0,1,0
13649922,2003,1,37,54,1,133.01918,7.0862279,,,0,0,0,,,1,1,0
13653288,2003,1,39,61,1,131.40822,6.7914205,,,0,0,0,,,1,1,0
13653318,2003,2,37,57,1,131.40822,6.8464165,,,0,0,0,,,0,1,0
13655523,1992,-8,-8,30,0,.032876711,,,,0,0,0,,,1,2,0
13661116,1993,7,39,28,1,16.109589,6.8882856,1,55,0,1,0,1,7.2827973,1,1,0
13665596,1992,1,14,50,1,3.3863013,5.1908555,1,15,0,1,0,1,5.3261871,0,1,0
13666711,1996,1,40,34,1,53.09589,7.4081259,1,50,0,1,0,1,7.3172565,1,1,0
13675737,2003,1,30,57,1,131.90137,6.1890602,,,0,0,0,,,0,1,0
13686879,2003,1,45,55,1,131.8685,6.4795976,,,0,0,0,,,0,1,1
13692461,1996,2,42,50,1,47.408218,6.7389722,,,0,0,0,,,1,1,0
13692496,1997,1,25,51,1,60.361645,6.1422739,,,0,0,0,,,0,1,0
13701487,1996,1,40,30,1,58.882191,6.5225792,1,40,0,1,0,1,6.3259482,0,1,0
13702912,1996,1,39,53,1,52.208218,6.4404645,1,39,0,1,0,1,6.5994167,1,1,0
13704788,1996,1,37,42,1,55.660275,7.5599699,1,75,0,1,0,1,,1,3,0
13704818,2003,3,37,45,1,131.53972,7.4006128,,,0,0,0,,,0,3,0
13707027,2003,1,39,56,1,131.17809,6.9400282,,,0,0,0,,,1,1,0
13707051,1999,1,32,48,1,91.167122,6.3384252,1,38,1,0,0,0,6.1577196,0,1,0
13714856,1992,1,35,46,1,11.342465,7.5427446,1,-8,0,1,0,1,,1,1,0
13714899,1992,1,16,44,1,2.8602741,5.2363176,6,15,0,1,0,1,5.2208266,0,1,0
13715976,1996,2,37,39,1,48.164383,6.9312053,1,37,0,1,0,1,6.5375414,1,1,0
13720481,1993,3,20,40,1,25.282192,6.331646,3,32,0,1,0,1,6.7657189,0,1,0
13726056,1996,3,30,48,1,59.046574,7.7202682,3,30,0,1,0,1,7.763917,0,3,0
13728326,2003,1,35,47,1,131.83562,7.6592951,,,0,0,0,,,1,3,0
13736132,1994,1,40,58,1,33.041096,6.4282279,-8,-8,1,0,0,0,,1,1,0
13736167,2003,4,14,62,1,132.1315,5.5386448,,,0,0,0,,,0,1,0
13738402,1994,6,40,48,1,27.254795,6.8066244,,,0,0,0,,,0,3,0
13744038,1993,1,39,27,1,15.649315,7.3457208,1,50,0,1,0,1,7.0935555,1,1,0
13747339,1992,1,40,30,1,10.421918,7.3418465,1,0,0,1,0,1,7.0386734,1,1,0
13750682,2003,3,37,58,1,133.47945,7.424439,,,0,0,0,,,1,3,0
13757407,2003,1,42,38,1,132.32877,6.7690415,,,0,0,0,,,1,1,0
13759671,2003,4,10,55,1,133.01918,5.6635804,,,0,0,0,,,0,1,0
13767518,1993,1,37,45,1,23.539726,6.5211458,1,-8,1,0,0,0,,0,1,0
13775359,2003,3,25,46,1,132.9863,5.7062173,,,0,0,0,,,0,1,0
13776436,1992,1,-8,36,0,15.616438,,1,45,0,0,1,1,6.9154224,1,2,0
13784277,1992,-8,-8,56,0,.032876711,,,,0,0,0,,,0,1,0
13786571,2003,1,35,42,1,130.81644,6.725307,,,0,0,0,,,1,2,0
13787756,1992,1,37,27,1,2.8273973,6.9395018,1,40,1,0,0,0,6.8144879,1,1,0
13789902,1992,1,37,53,1,2.7616439,6.9206333,1,-8,1,0,0,0,,1,1,0
13791052,1996,1,37,30,1,56.252056,6.5926242,1,37,0,1,0,1,6.5605655,0,1,0
13796623,2003,1,44,58,1,131.21095,7.3383756,,,0,0,0,,,1,1,0
13823469,1994,1,40,46,1,28.865753,6.6297379,6,36,0,1,0,1,6.6716962,1,1,0
13823493,1998,1,37,48,1,78.936989,6.5891972,1,35,1,0,0,0,6.2356634,0,1,0
13824589,2003,1,39,65,1,130.52055,6.8834219,,,0,0,0,,,1,1,0
13826816,1995,1,24,46,1,46.454796,6.3532281,-8,-8,1,0,0,0,,0,1,0
13835777,2003,1,45,51,1,131.47397,7.1534801,,,0,0,0,,,1,1,0
13835807,1992,1,27,33,1,2.8931506,5.5446191,1,30,0,1,0,1,5.5493307,0,1,0
13846973,1996,1,37,35,1,50.038357,7.292428,1,36,0,1,0,1,7.5954423,1,3,0
13847007,2003,3,26,41,1,132.65753,7.560019,,,0,0,0,,,0,3,0
13849212,2003,1,37,42,1,131.63835,6.6020193,,,0,0,0,,,0,3,0
13852566,2003,1,50,50,1,131.4411,7.7245173,,,0,0,0,,,1,3,0
13852604,1992,1,30,37,1,4.7671232,6.0348253,4,20,0,1,0,1,5.7569704,0,2,0
13857053,1992,-8,-8,29,0,.032876711,,,,0,0,0,,,1,1,0
13860402,1992,1,-8,36,0,.032876711,,,,0,0,0,,,0,1,0
13867121,2003,1,40,52,1,131.60548,7.1046424,,,0,0,0,,,1,1,0
